id_danio,fecha,afectados,fallecidos,desaparecidos,heridos,viv_destr,viv_afect,id_sismo,id_lugar
2269,2020-02-12,18,0,0.0,0,7,4,21169,23
2270,2020-02-12,43,0,0.0,0,1,4,21170,23
2271,2020-02-13,135,0,0.0,0,0,4,21171,23
2272,2020-02-13,15,0,0.0,0,7,0,21172,23
2273,2020-02-13,32,0,0.0,0,1,5,21173,23
2274,2020-02-13,18,0,0.0,0,7,4,21174,23
2275,2020-02-13,24,0,0.0,0,0,7,21175,23
2276,2020-02-13,51,0,0.0,0,15,5,21176,23
2277,2020-02-14,122,1,0.0,0,6,2,21177,23
2278,2020-02-14,107,0,0.0,0,1,13,21178,23
2279,2020-02-14,49,0,0.0,0,15,5,21179,23
2280,2020-02-15,4,0,0.0,0,1,4,21180,23
2281,2020-02-15,34,0,0.0,0,0,11,21181,23
2282,2020-02-15,48,0,0.0,0,2,19,21182,23
2283,2020-02-16,81,0,0.0,1,1,5,21183,23
2284,2020-02-17,276,6,0.0,39,7,6,21184,23
2285,2020-02-18,48,0,0.0,0,2,19,21185,23
2286,2020-02-18,124,2,0.0,1,6,3,21186,23
2287,2020-02-18,43,0,0.0,0,1,4,21187,23
2288,2020-02-19,168,5,0.0,2,14,4,21188,23
2289,2020-02-19,18,0,0.0,0,7,4,21189,23
2290,2020-02-19,51,0,0.0,0,15,5,21190,23
2291,2020-02-19,16,0,0.0,0,1,6,21191,23
2292,2020-02-19,10,0,0.0,0,1,3,21192,23
2293,2020-02-20,51,0,0.0,0,15,5,21193,23
2294,2020-02-21,35,0,0.0,0,6,8,21194,23
2295,2020-02-21,14,0,0.0,0,2,4,21195,23
2296,2020-02-22,33,0,0.0,0,0,12,21196,23
2297,2020-02-22,21,0,0.0,0,4,9,21197,23
2298,2020-02-22,22,0,0.0,0,1,7,21198,23
2299,2020-02-24,18,0,0.0,0,7,4,21199,23
2300,2020-02-25,65,0,0.0,0,1,21,21200,23
2301,2020-02-25,42,0,0.0,0,1,4,21201,23
2302,2020-02-26,38,0,0.0,0,1,4,21202,23
2303,2020-02-26,38,0,0.0,0,1,4,21203,23
2304,2020-02-27,164,5,0.0,14,1,4,21204,23
2305,2020-02-27,32,0,0.0,0,5,7,21205,23
2306,2020-02-29,79,0,0.0,0,5,84,21206,23
2307,2020-02-29,33,0,0.0,0,0,12,21207,23
2308,2020-02-29,25,0,0.0,0,0,54,21208,23
2309,2020-03-01,43,0,0.0,0,1,4,21209,23
2310,2020-03-02,14,0,0.0,0,0,3,21210,23
2311,2020-03-02,52,0,0.0,4,1,18,21211,23
2312,2020-03-02,95,0,0.0,0,7,72,21212,23
2313,2020-03-02,7,0,0.0,0,0,0,21213,23
2314,2020-03-03,4,0,0.0,0,0,2,21214,23
2315,2020-03-04,51,0,0.0,0,15,5,21215,23
2316,2020-03-04,33,0,0.0,0,0,11,21216,23
2317,2020-03-04,10,0,0.0,0,1,4,21217,23
2318,2020-03-05,10,0,0.0,0,1,3,21218,23
2319,2020-03-06,2392,1,0.0,3,265,948,21219,23
2320,2020-03-06,29,0,0.0,0,1,6,21220,23
2321,2020-03-08,69,0,0.0,0,1,4,21221,23
2322,2020-03-09,382,0,0.0,0,42,33,21222,23
2323,2020-03-12,124,2,0.0,1,6,3,21223,23
2324,2020-03-12,15,0,0.0,0,3,5,21224,23
2325,2020-03-13,8,0,0.0,0,1,1,21225,23
2326,2020-03-13,21,0,0.0,0,0,7,21226,23
2327,2020-03-15,15,0,0.0,0,1,4,21227,23
2328,2020-03-15,135,0,0.0,0,0,3,21228,23
2329,2020-03-16,15,0,0.0,0,1,4,21229,23
2330,2020-03-17,29,0,0.0,0,1,6,21230,23
2331,2020-03-17,15,0,0.0,0,1,4,21231,23
2332,2020-03-17,392,0,0.0,0,60,119,21232,23
2333,2020-03-17,79,0,0.0,0,5,84,21233,23
2334,2020-03-17,79,0,0.0,0,5,84,21234,23
2335,2020-03-17,79,0,0.0,0,5,84,21235,23
2336,2020-03-18,79,0,0.0,0,5,84,21236,23
2337,2020-03-18,79,0,0.0,0,5,84,21237,23
2338,2020-03-18,79,0,0.0,0,5,84,21238,23
2339,2020-03-18,27,0,0.0,0,1,6,21239,23
2340,2020-03-18,29,0,0.0,0,1,6,21240,23
2341,2020-03-18,20,0,0.0,0,3,5,21241,23
2342,2020-03-18,29,0,0.0,0,1,6,21242,23
2343,2020-03-19,2428,1,0.0,15,98,779,21243,23
2344,2020-03-19,29,0,0.0,0,1,6,21244,23
2345,2020-03-19,29,0,0.0,0,1,6,21245,23
2346,2020-03-19,29,0,0.0,0,1,6,21246,23
2347,2020-03-19,27,0,0.0,0,1,6,21247,23
2348,2020-03-20,29,0,0.0,0,1,6,21248,23
2349,2020-03-20,15,0,0.0,0,1,4,21249,23
2350,2020-03-20,79,0,0.0,0,5,84,21250,23
2351,2020-03-20,79,0,0.0,0,5,84,21251,23
2352,2020-03-20,51,0,0.0,0,15,5,21252,23
2353,2020-03-20,19,0,0.0,0,4,9,21253,23
2354,2020-03-20,40,0,0.0,0,1,9,21254,23
2355,2020-03-20,9,0,0.0,0,1,4,21255,23
2356,2020-03-21,81,0,0.0,0,1,25,21256,23
2357,2020-03-21,27,0,0.0,0,1,6,21257,23
2358,2020-03-22,21,0,0.0,0,0,7,21258,23
2359,2020-03-23,15,0,0.0,0,3,5,21259,23
2360,2020-03-23,29,0,0.0,0,1,6,21260,23
2361,2020-03-23,1,0,0.0,0,0,7,21261,23
2362,2020-03-24,693,0,0.0,2,19,290,21262,23
2363,2020-03-24,40,0,0.0,0,1,9,21263,23
2364,2020-03-25,40,0,0.0,0,1,9,21264,23
2365,2020-03-26,79,0,0.0,0,5,84,21265,23
2366,2020-03-26,52,0,0.0,4,1,18,21266,23
2367,2020-03-26,135,0,0.0,2,0,3,21267,23
2368,2020-03-27,168,5,0.0,2,14,4,21268,23
2369,2020-03-28,51,0,0.0,0,15,5,21269,23
2370,2020-03-28,100,0,0.0,0,1,4,21270,23
2371,2020-03-28,51,0,0.0,0,15,5,21271,23
2372,2020-03-28,29,0,0.0,0,1,6,21272,23
2373,2020-03-29,15,0,0.0,0,1,4,21273,23
2374,2020-03-29,10,0,0.0,0,1,3,21274,23
2375,2020-03-30,37,0,0.0,0,1,9,21275,23
2376,2020-03-30,48,0,0.0,0,2,19,21276,23
2377,2020-04-01,40,0,0.0,0,1,9,21277,23
2378,2020-04-01,555,0,0.0,0,93,165,21278,23
2379,2020-04-01,42,0,0.0,0,3,58,21279,23
2380,2020-04-01,1012,0,0.0,0,103,283,21280,23
2381,2020-04-01,40,0,0.0,0,1,9,21281,23
2382,2020-04-01,15,0,0.0,0,1,4,21282,23
2383,2020-04-02,18,0,0.0,0,1,3,21283,23
2384,2020-04-02,81,0,0.0,1,1,5,21284,23
2385,2020-04-02,175,0,0.0,0,0,26,21285,23
2386,2020-04-02,16,0,0.0,0,1,6,21286,23
2387,2020-04-02,29,0,0.0,0,1,4,21287,23
2388,2020-04-02,40,0,0.0,0,1,9,21288,23
2389,2020-04-03,14,0,0.0,0,2,4,21289,23
2390,2020-04-03,62,2,0.0,1,6,3,21290,23
2391,2020-04-05,3166,1,0.0,34,97,1211,21291,23
2392,2020-04-05,52,0,0.0,4,1,18,21292,23
2393,2020-04-05,12,0,0.0,0,1,4,21293,23
2394,2020-04-07,14,0,0.0,0,2,4,21294,23
2395,2020-04-08,176,0,0.0,0,0,7,21295,23
2396,2020-04-08,94,2,0.0,1,6,3,21296,23
2397,2020-04-08,748,1,0.0,3,111,286,21297,23
2398,2020-04-09,14,0,0.0,0,2,4,21298,23
2399,2020-04-09,3,0,0.0,0,1,1,21299,23
2400,2020-04-10,40,0,0.0,0,1,9,21300,23
2401,2020-04-10,184,0,0.0,0,0,22,21301,23
2402,2020-04-10,3128,1,0.0,34,90,1202,21302,23
2403,2020-04-10,196,5,0.0,39,18,17,21303,23
2404,2020-04-11,431,0,0.0,0,107,23,21304,23
2405,2020-04-11,16,0,0.0,0,1,6,21305,23
2406,2020-04-12,14,0,0.0,0,0,3,21306,23
2407,2020-04-12,10,0,0.0,0,1,3,21307,23
2408,2020-04-12,248,0,0.0,0,9,100,21308,23
2409,2020-04-12,18,0,0.0,0,3,5,21309,23
2410,2020-04-13,69,0,0.0,0,1,4,21310,23
2411,2020-04-13,8,0,0.0,0,1,1,21311,23
2412,2020-04-13,51,0,0.0,0,15,5,21312,23
2413,2020-04-13,27,0,0.0,0,1,6,21313,23
2414,2020-04-15,79,0,0.0,0,5,84,21314,23
2415,2020-04-15,29,0,0.0,0,1,6,21315,23
2416,2020-04-15,14,0,0.0,0,2,4,21316,23
2417,2020-04-15,15,0,0.0,0,1,4,21317,23
2418,2020-04-15,657,0,0.0,0,82,30,21318,23
2419,2020-04-16,61,0,0.0,0,1,4,21319,23
2420,2020-04-17,13,0,0.0,2,0,4,21320,23
2421,2020-04-17,184,0,0.0,0,0,22,21321,23
2422,2020-04-17,124,2,0.0,1,6,3,21322,23
2423,2020-04-18,14,0,0.0,0,2,4,21323,23
2424,2020-04-19,24,0,0.0,0,0,54,21324,23
2425,2020-04-19,18,0,0.0,0,1,3,21325,23
2426,2020-04-19,19,0,0.0,0,4,9,21326,23
2427,2020-04-19,431,0,0.0,0,107,23,21327,23
2428,2020-04-19,29,0,0.0,0,1,6,21328,23
2429,2020-04-20,50,0,0.0,2,1,4,21329,23
2430,2020-04-20,229,5,0.0,14,5,6,21330,23
2431,2020-04-21,10,0,0.0,0,1,3,21331,23
2432,2020-04-21,38,0,0.0,0,1,4,21332,23
2433,2020-04-21,246,0,0.0,0,9,98,21333,23
2434,2020-04-21,21,0,0.0,0,4,9,21334,23
2435,2020-04-21,51,0,0.0,0,15,5,21335,23
2436,2020-04-21,27,0,0.0,0,1,6,21336,23
2437,2020-04-22,38,0,0.0,0,1,4,21337,23
2438,2020-04-22,15,0,0.0,0,1,4,21338,23
2439,2020-04-23,21,0,0.0,0,4,9,21339,23
2440,2020-04-23,693,0,0.0,2,19,290,21340,23
2441,2020-04-23,29,0,0.0,0,1,4,21341,23
2442,2020-04-23,10,0,0.0,0,1,3,21342,23
2443,2020-04-24,18,0,0.0,0,7,4,21343,23
2444,2020-04-24,16,0,0.0,0,1,5,21344,23
2445,2020-04-24,204,5,0.0,39,2,3,21345,23
2446,2020-04-24,473,0,0.0,0,64,27,21346,23
2447,2020-04-25,81,0,0.0,0,1,25,21347,23
2448,2020-04-25,48,0,0.0,0,14,3,21348,23
2449,2020-04-26,29,0,0.0,0,1,6,21349,23
2450,2020-04-26,79,0,0.0,0,5,84,21350,23
2451,2020-04-26,33,0,0.0,0,0,12,21351,23
2452,2020-04-26,18,0,0.0,0,7,4,21352,23
2453,2020-04-27,69,0,0.0,0,1,4,21353,23
2454,2020-04-28,11,0,0.0,0,1,4,21354,23
2455,2020-04-28,24,0,0.0,0,0,31,21355,23
2456,2020-04-28,29,0,0.0,0,1,6,21356,23
2457,2020-04-28,41,0,0.0,0,0,9,21357,23
2458,2020-04-28,81,0,0.0,1,1,5,21358,23
2459,2020-04-28,38,0,0.0,0,1,4,21359,23
2460,2020-04-28,51,0,0.0,0,15,5,21360,23
2461,2020-04-28,18,0,0.0,0,3,5,21361,23
2462,2020-04-28,29,0,0.0,0,1,6,21362,23
2463,2020-04-29,29,0,0.0,0,5,5,21363,23
2464,2020-04-29,52,0,0.0,4,1,18,21364,23
2465,2020-04-30,42,0,0.0,0,1,4,21365,23
2466,2020-04-30,10,0,0.0,0,1,3,21366,23
2467,2020-05-01,24,0,0.0,0,0,7,21367,23
2468,2020-05-01,20,0,0.0,0,3,5,21368,23
2469,2020-05-01,48,0,0.0,0,2,19,21369,23
2470,2020-05-01,748,1,0.0,3,111,286,21370,23
2471,2020-05-02,48,0,0.0,0,2,19,21371,23
2472,2020-05-03,2364,1,0.0,4,265,950,21372,23
2473,2020-05-03,164,5,0.0,14,1,4,21373,23
2474,2020-05-03,15,0,0.0,0,1,4,21374,23
2475,2020-05-03,9,0,0.0,0,1,4,21375,23
2476,2020-05-03,1079,0,0.0,4,49,565,21376,23
2477,2020-05-04,40,0,0.0,0,1,9,21377,23
2478,2020-05-04,12,0,0.0,0,1,4,21378,23
2479,2020-05-04,52,0,0.0,4,1,18,21379,23
2480,2020-05-04,314,0,0.0,1,0,81,21380,23
2481,2020-05-04,69,0,0.0,0,1,4,21381,23
2482,2020-05-05,15,0,0.0,0,1,4,21382,23
2483,2020-05-05,162,2,0.0,15,1,4,21383,23
2484,2020-05-05,248,0,0.0,0,9,100,21384,23
2485,2020-05-05,15,0,0.0,0,3,5,21385,23
2486,2020-05-06,16,0,0.0,0,1,5,21386,23
2487,2020-05-06,9,0,0.0,4,1,8,21387,23
2488,2020-05-06,10,0,0.0,0,1,4,21388,23
2489,2020-05-06,40,0,0.0,0,1,9,21389,23
2490,2020-05-07,1,0,0.0,0,0,1,21390,23
2491,2020-05-07,10,0,0.0,0,1,4,21391,23
2492,2020-05-07,2,0,0.0,0,0,4,21392,23
2493,2020-05-07,164,5,0.0,14,1,4,21393,23
2494,2020-05-08,43,0,0.0,0,1,4,21394,23
2495,2020-05-08,3,0,0.0,0,1,1,21395,23
2496,2020-05-08,61,0,0.0,0,1,4,21396,23
2497,2020-05-09,30,0,0.0,0,2,36,21397,23
2498,2020-05-09,32,0,0.0,0,1,5,21398,23
2499,2020-05-09,33,0,0.0,0,0,11,21399,23
2500,2020-05-09,51,0,0.0,0,15,5,21400,23
2501,2020-05-09,152,0,0.0,0,0,4,21401,23
2502,2020-05-10,29,0,0.0,0,1,4,21402,23
2503,2020-05-10,14,0,0.0,0,0,4,21403,23
2504,2020-05-11,21,0,0.0,0,0,7,21404,23
2505,2020-05-11,5,0,0.0,0,1,6,21405,23
2506,2020-05-11,62,2,0.0,1,6,3,21406,23
2507,2020-05-11,43,0,0.0,0,1,4,21407,23
2508,2020-05-11,7,0,0.0,0,1,1,21408,23
2509,2020-05-12,69,0,0.0,0,1,4,21409,23
2510,2020-05-12,5,0,0.0,0,1,6,21410,23
2511,2020-05-12,1,0,0.0,0,0,7,21411,23
2512,2020-05-13,566,0,0.0,0,104,171,21412,23
2513,2020-05-13,11,0,0.0,0,1,4,21413,23
2514,2020-05-14,555,0,0.0,0,93,165,21414,23
2515,2020-05-14,61,0,0.0,0,1,4,21415,23
2516,2020-05-15,24,0,0.0,0,0,30,21416,23
2517,2020-05-16,29,0,0.0,0,1,6,21417,23
2518,2020-05-16,41,0,0.0,0,3,58,21418,23
2519,2020-05-16,135,0,0.0,2,0,4,21419,23
2520,2020-05-17,568,0,0.0,0,104,172,21420,23
2521,2020-05-17,22,0,0.0,0,1,7,21421,23
2522,2020-05-17,16,0,0.0,0,4,7,21422,23
2523,2020-05-18,37,0,0.0,0,1,7,21423,23
2524,2020-05-18,15,0,0.0,0,3,4,21424,23
2525,2020-05-18,29,0,0.0,0,1,6,21425,23
2526,2020-05-19,78,1,0.0,1,7,48,21426,23
2527,2020-05-19,242,0,0.0,0,0,0,21427,23
2528,2020-05-19,51,0,0.0,0,15,5,21428,23
2529,2020-05-19,14,0,0.0,0,0,4,21429,23
2530,2020-05-19,18,0,0.0,0,7,4,21430,23
2531,2020-05-19,29,0,0.0,0,1,6,21431,23
2532,2020-05-20,15,0,0.0,0,7,2,21432,23
2533,2020-05-21,11,0,0.0,0,1,4,21433,23
2534,2020-05-21,568,0,0.0,0,104,172,21434,23
2535,2020-05-22,21,0,0.0,0,0,6,21435,23
2536,2020-05-23,20,0,0.0,0,3,5,21436,23
2537,2020-05-23,10,0,0.0,0,1,3,21437,23
2538,2020-05-23,29,0,0.0,0,1,6,21438,23
2539,2020-05-24,29,0,0.0,0,1,6,21439,23
2540,2020-05-24,32,0,0.0,0,5,7,21440,23
2541,2020-05-24,10,0,0.0,0,1,3,21441,23
2542,2020-05-25,42,0,0.0,0,1,4,21442,23
2543,2020-05-25,15,0,0.0,0,1,4,21443,23
2544,2020-05-25,29,0,0.0,0,1,6,21444,23
2545,2020-05-25,431,0,0.0,0,107,23,21445,23
2546,2020-05-25,12,0,0.0,0,1,4,21446,23
2547,2020-05-26,79,0,0.0,0,5,84,21447,23
2548,2020-05-26,256,0,0.0,0,10,35,21448,23
2549,2020-05-26,10,0,0.0,0,1,4,21449,23
2550,2020-05-27,32,0,0.0,0,1,5,21450,23
2551,2020-05-27,14,0,0.0,0,2,4,21451,23
2552,2020-05-27,18,0,0.0,0,3,5,21452,23
2553,2020-05-27,19,0,0.0,0,4,9,21453,23
2554,2020-05-28,29,0,0.0,0,1,6,21454,23
2555,2020-05-29,29,0,0.0,0,1,6,21455,23
2556,2020-05-29,473,0,0.0,0,64,27,21456,23
2557,2020-05-30,22,0,0.0,0,6,3,21457,23
2558,2020-05-30,15,0,0.0,0,3,4,21458,23
2559,2020-05-30,168,0,0.0,0,0,10,21459,23
2560,2020-05-30,14,0,0.0,0,0,3,21460,23
2561,2020-05-31,27,0,0.0,0,1,6,21461,23
2562,2020-05-31,18,0,0.0,0,3,3,21462,23
2563,2020-05-31,963,1,0.0,3,93,335,21463,23
2564,2020-05-31,10,0,0.0,0,1,3,21464,23
2565,2020-05-31,29,0,0.0,0,1,6,21465,23
2566,2020-06-01,40,0,0.0,0,1,9,21466,23
2567,2020-06-02,5,0,0.0,0,1,4,21467,23
2568,2020-06-02,19,0,0.0,0,4,9,21468,23
2569,2020-06-02,49,5,0.0,14,1,4,21469,23
2570,2020-06-02,27,0,0.0,0,1,6,21470,23
2571,2020-06-02,40,0,0.0,0,1,9,21471,23
2572,2020-06-03,2155,4,0.0,1,19,549,21472,23
2573,2020-06-06,21,0,0.0,0,4,9,21473,23
2574,2020-06-06,165,0,0.0,0,0,14,21474,23
2575,2020-06-07,367,0,0.0,0,39,33,21475,23
2576,2020-06-07,67,1,0.0,1,6,13,21476,23
2577,2020-06-08,32,0,0.0,0,5,7,21477,23
2578,2020-06-08,48,0,0.0,0,2,19,21478,23
2579,2020-06-08,21,0,0.0,0,4,9,21479,23
2580,2020-06-10,2392,1,0.0,3,265,948,21480,23
2581,2020-06-11,43,0,0.0,0,1,4,21481,23
2582,2020-06-11,32,0,0.0,0,1,5,21482,23
2583,2020-06-11,32,0,0.0,0,5,7,21483,23
2584,2020-06-11,18,0,0.0,0,3,5,21484,23
2585,2020-06-12,19,0,0.0,0,4,9,21485,23
2586,2020-06-12,40,0,0.0,0,1,9,21486,23
2587,2020-06-13,29,0,0.0,0,1,6,21487,23
2588,2020-06-13,24,0,0.0,0,0,7,21488,23
2589,2020-06-14,152,0,0.0,0,0,3,21489,23
2590,2020-06-14,52,0,0.0,4,1,18,21490,23
2591,2020-06-15,24,0,0.0,0,0,30,21491,23
2592,2020-06-15,62,0,0.0,0,0,0,21492,23
2593,2020-06-15,14,0,0.0,0,2,4,21493,23
2594,2020-06-15,15,0,0.0,0,3,5,21494,23
2595,2020-06-16,1080,0,0.0,4,49,565,21495,23
2596,2020-06-18,14,0,0.0,0,1,4,21496,23
2597,2020-06-18,79,0,0.0,0,5,84,21497,23
2598,2020-06-20,15,0,0.0,0,1,4,21498,23
2599,2020-06-21,1014,0,0.0,0,103,284,21499,23
2600,2020-06-21,29,0,0.0,0,1,6,21500,23
2601,2020-06-21,15,0,0.0,0,3,5,21501,23
2602,2020-06-22,33,0,0.0,0,0,11,21502,23
2603,2020-06-22,100,0,0.0,0,1,4,21503,23
2604,2020-06-22,100,0,0.0,0,1,29,21504,23
2605,2020-06-23,29,0,0.0,0,1,6,21505,23
2606,2020-06-24,51,0,0.0,0,15,5,21506,23
2607,2020-06-25,79,0,0.0,0,5,84,21507,23
2608,2020-06-25,20,0,0.0,0,3,5,21508,23
2609,2020-06-27,10,0,0.0,0,1,3,21509,23
2610,2020-06-27,27,0,0.0,0,1,6,21510,23
2611,2020-06-28,272,0,0.0,0,11,37,21511,23
2612,2020-06-28,29,0,0.0,0,1,6,21512,23
2613,2020-06-29,246,1,0.0,0,1,1,21513,23
2614,2020-06-29,79,0,0.0,0,5,84,21514,23
2615,2020-07-01,12,0,0.0,0,1,4,21515,23
2616,2020-07-02,40,0,0.0,0,1,9,21516,23
2617,2020-07-04,62,2,0.0,1,6,3,21517,23
2618,2020-07-04,15,0,0.0,0,1,4,21518,23
2619,2020-07-05,29,0,0.0,0,1,6,21519,23
2620,2020-07-07,16,0,0.0,0,1,5,21520,23
2621,2020-07-07,24,0,0.0,0,0,54,21521,23
2622,2020-07-08,15,0,0.0,0,1,4,21522,23
2623,2020-07-08,27,0,0.0,0,1,6,21523,23
2624,2020-07-08,147,3,0.0,6,2,4,21524,23
2625,2020-07-10,27,0,0.0,0,1,6,21525,23
2626,2020-07-11,568,0,0.0,0,104,172,21526,23
2627,2020-07-11,14,0,0.0,0,0,4,21527,23
2628,2020-07-12,19,0,0.0,0,4,9,21528,23
2629,2020-07-13,18,0,0.0,0,7,4,21529,23
2630,2020-07-15,292,0,0.0,0,16,8,21530,23
2631,2020-07-16,168,5,0.0,2,14,4,21531,23
2632,2020-07-17,95,0,0.0,0,7,72,21532,23
2633,2020-07-17,6,0,0.0,0,1,3,21533,23
2634,2020-07-17,38,0,0.0,0,1,4,21534,23
2635,2020-07-18,18,0,0.0,0,1,3,21535,23
2636,2020-07-18,79,0,0.0,0,5,84,21536,23
2637,2020-07-20,230,0,0.0,0,27,51,21537,23
2638,2020-07-21,135,0,0.0,0,0,4,21538,23
2639,2020-07-21,693,0,0.0,2,19,290,21539,23
2640,2020-07-21,247,0,0.0,0,9,99,21540,23
2641,2020-07-21,14,0,0.0,0,2,4,21541,23
2642,2020-07-22,51,0,0.0,0,15,5,21542,23
2643,2020-07-22,21,0,0.0,0,4,9,21543,23
2644,2020-07-22,2,0,0.0,0,0,0,21544,23
2645,2020-07-23,135,0,0.0,1,0,4,21545,23
2646,2020-07-23,24,0,0.0,0,0,54,21546,23
2647,2020-07-24,40,0,0.0,0,1,9,21547,23
2648,2020-07-24,10,0,0.0,0,1,3,21548,23
2649,2020-07-24,15,0,0.0,0,3,4,21549,23
2650,2020-07-25,3128,1,0.0,34,90,1202,21550,23
2651,2020-07-25,69,0,0.0,0,1,4,21551,23
2652,2020-07-25,27,0,0.0,0,1,6,21552,23
2653,2020-07-25,29,0,0.0,0,1,6,21553,23
2654,2020-07-25,12,0,0.0,0,2,3,21554,23
2655,2020-07-26,79,0,0.0,0,5,84,21555,23
2656,2020-07-26,79,0,0.0,0,5,84,21556,23
2657,2020-07-26,15,0,0.0,0,1,4,21557,23
2658,2020-07-26,40,0,0.0,0,1,9,21558,23
2659,2020-07-26,79,0,0.0,0,5,84,21559,23
2660,2020-07-28,11,0,0.0,0,1,3,21560,23
2661,2020-07-28,15,0,0.0,0,3,5,21561,23
2662,2020-07-29,0,0,0.0,0,0,0,21562,23
2663,2020-07-29,81,1,0.0,1,1,12,21563,23
2664,2020-07-30,15,0,0.0,0,3,5,21564,23
2665,2020-07-31,15,0,0.0,0,0,3,21565,23
2666,2020-08-01,233,0,0.0,2,0,121,21566,23
2667,2020-08-01,15,0,0.0,0,1,4,21567,23
2668,2020-08-03,18,0,0.0,0,7,4,21568,23
2669,2020-08-03,178,0,0.0,0,0,2,21569,23
2670,2020-08-03,50,0,0.0,0,2,9,21570,23
2671,2020-08-03,79,0,0.0,0,5,24,21571,23
2672,2020-08-05,5,0,0.0,0,0,0,21572,23
2673,2020-08-05,16,0,0.0,0,1,5,21573,23
2674,2020-08-05,27,0,0.0,0,1,6,21574,23
2675,2020-08-05,29,0,0.0,0,1,6,21575,23
2676,2020-08-06,2,0,0.0,0,0,0,21576,23
2677,2020-08-07,15,0,0.0,0,3,5,21577,23
2678,2020-08-08,140,0,0.0,0,3,31,21578,23
2679,2020-08-08,16,0,0.0,0,1,5,21579,23
2680,2020-08-08,283,0,0.0,0,3,6,21580,23
2681,2020-08-08,22,0,0.0,0,6,3,21581,23
2682,2020-08-09,52,0,0.0,4,1,18,21582,23
2683,2020-08-10,29,0,0.0,0,1,6,21583,23
2684,2020-08-11,19,0,0.0,0,4,9,21584,23
2685,2020-08-12,79,0,0.0,0,5,84,21585,23
2686,2020-08-12,16,0,0.0,0,1,6,21586,23
2687,2020-08-12,10,0,0.0,0,1,3,21587,23
2688,2020-08-13,29,0,0.0,0,1,6,21588,23
2689,2020-08-14,6,0,0.0,0,2,9,21589,23
2690,2020-08-14,392,0,0.0,0,60,119,21590,23
2691,2020-08-15,48,0,0.0,0,2,19,21591,23
2692,2020-08-15,79,0,0.0,0,5,84,21592,23
2693,2020-08-15,42,0,0.0,0,3,58,21593,23
2694,2020-08-16,22,0,0.0,0,2,7,21594,23
2695,2020-08-16,6,0,0.0,0,2,9,21595,23
2696,2020-08-16,79,0,0.0,0,5,84,21596,23
2697,2020-08-16,40,0,0.0,0,1,9,21597,23
2698,2020-08-16,392,0,0.0,0,60,119,21598,23
2699,2020-08-16,25,0,0.0,0,0,54,21599,23
2700,2020-08-16,34,0,0.0,0,1,11,21600,23
2701,2020-08-16,15,0,0.0,0,1,4,21601,23
2702,2020-08-16,21,0,0.0,0,4,9,21602,23
2703,2020-08-17,85,0,0.0,0,1,30,21603,23
2704,2020-08-18,100,0,0.0,0,1,4,21604,23
2705,2020-08-20,151,0,0.0,0,18,25,21605,23
2706,2020-08-21,193,0,0.0,0,0,14,21606,23
2707,2020-08-21,225,0,0.0,0,0,31,21607,23
2708,2020-08-21,32,0,0.0,0,3,5,21608,23
2709,2020-08-23,38,0,0.0,0,1,4,21609,23
2710,2020-08-23,11,0,0.0,0,1,4,21610,23
2711,2020-08-24,21,0,0.0,0,0,6,21611,23
2712,2020-08-24,27,0,0.0,0,1,6,21612,23
2713,2020-08-25,1279,0,0.0,0,48,178,21613,23
2714,2020-08-25,15,0,0.0,0,3,4,21614,23
2715,2020-08-25,79,0,0.0,0,5,84,21615,23
2716,2020-08-26,27,0,0.0,0,1,6,21616,23
2717,2020-08-27,20,0,0.0,0,1,4,21617,23
2718,2020-08-28,176,0,0.0,0,0,7,21618,23
2719,2020-08-29,10,0,0.0,0,1,3,21619,23
2720,2020-08-29,29,0,0.0,0,1,6,21620,23
2721,2020-08-30,29,0,0.0,0,1,6,21621,23
2722,2020-08-30,19,0,0.0,0,4,14,21622,23
2723,2020-08-30,225,0,0.0,0,0,31,21623,23
2724,2020-08-30,79,0,0.0,0,5,84,21624,23
2725,2020-08-31,135,0,0.0,0,0,4,21625,23
2726,2020-09-01,27,0,0.0,0,1,6,21626,23
2727,2020-09-01,40,0,0.0,0,1,9,21627,23
2728,2020-09-02,10,0,0.0,0,1,3,21628,23
2729,2020-09-02,27,0,0.0,0,1,6,21629,23
2730,2020-09-02,38,0,0.0,0,1,4,21630,23
2731,2020-09-02,10,0,0.0,0,1,3,21631,23
2732,2020-09-03,81,0,0.0,1,1,5,21632,23
2733,2020-09-03,10,0,0.0,0,1,3,21633,23
2734,2020-09-04,40,0,0.0,0,1,9,21634,23
2735,2020-09-04,24,0,0.0,0,0,54,21635,23
2736,2020-09-05,10,0,0.0,0,1,3,21636,23
2737,2020-09-05,79,0,0.0,0,5,84,21637,23
2738,2020-09-07,42,0,0.0,0,1,4,21638,23
2739,2020-09-08,473,0,0.0,0,64,27,21639,23
2740,2020-09-09,40,0,0.0,0,0,57,21640,23
2741,2020-09-10,42,0,0.0,0,1,4,21641,23
2742,2020-09-11,47,0,0.0,1,0,14,21642,23
2743,2020-09-13,30,0,0.0,0,1,12,21643,23
2744,2020-09-13,12,0,0.0,0,1,4,21644,23
2745,2020-09-15,1014,0,0.0,0,103,284,21645,23
2746,2020-09-15,283,0,0.0,0,3,6,21646,23
2747,2020-09-15,20,0,0.0,0,3,5,21647,23
2748,2020-09-15,10,0,0.0,0,1,3,21648,23
