id_danio,fecha,estado,pais,afectados,fallecidos,desaparecidos,heridos,viv_destr,viv_afect,id_sismo
438,2017-03-01,,,135,0,,0,0,3,19338
439,2017-03-02,,,52,0,,4,1,18,19339
440,2017-03-02,,,49,0,,2,0,2,19340
441,2017-03-02,,,210,0,,0,30,72,19341
442,2017-03-03,,,6,0,,0,1,1,19342
443,2017-03-03,,,48,0,,0,15,3,19343
444,2017-03-04,,,743,0,,0,166,47,19344
445,2017-03-04,,,2908,1,,15,145,831,19345
446,2017-03-05,,,3,0,,0,0,1,19346
447,2017-03-06,,,167,0,,0,18,26,19347
448,2017-03-06,,,246,2,,15,5,4,19348
449,2017-03-06,,,1426,0,,4,85,607,19349
450,2017-03-07,,,11,0,,0,0,3,19350
451,2017-03-07,,,156,0,,0,2,34,19351
452,2017-03-07,,,124,2,,1,6,3,19352
453,2017-03-08,,,2363,1,,4,269,949,19353
454,2017-03-09,,,29,0,,0,1,6,19354
455,2017-03-10,,,14,0,,0,2,9,19355
456,2017-03-10,,,513,0,,0,120,29,19356
457,2017-03-11,,,4,0,,0,0,2,19357
458,2017-03-11,,,41,0,,0,11,4,19358
459,2017-03-12,,,2835,1,,15,136,803,19359
460,2017-03-13,,,19,0,,0,0,6,19360
461,2017-03-13,,,164,5,,14,1,4,19361
462,2017-03-14,,,48,0,,0,14,3,19362
463,2017-03-14,,,131,0,,0,20,6,19363
464,2017-03-14,,,29,0,,0,5,5,19364
465,2017-03-15,,,15,0,,0,1,4,19365
466,2017-03-15,,,13,0,,0,0,3,19366
467,2017-03-16,,,17,0,,0,3,10,19367
468,2017-03-16,,,33,0,,0,0,11,19368
469,2017-03-16,,,204,5,,39,2,3,19369
470,2017-03-16,,,272,0,,0,11,37,19370
471,2017-03-16,,,284,5,,14,6,6,19371
472,2017-03-16,,,112,0,,0,20,1,19372
473,2017-03-17,,,29,0,,0,2,59,19373
474,2017-03-18,,,250,0,,1,0,16,19374
475,2017-03-18,,,29,0,,0,0,1,19375
476,2017-03-18,,,24,0,,0,3,5,19376
477,2017-03-19,,,48,0,,0,14,3,19377
478,2017-03-19,,,184,0,,0,0,22,19378
479,2017-03-20,,,2397,1,,15,89,753,19379
480,2017-03-20,,,25,0,,0,2,35,19380
481,2017-03-20,,,1069,1,,4,95,335,19381
482,2017-03-21,,,26,0,,0,1,6,19382
483,2017-03-21,,,656,0,,0,0,10,19383
484,2017-03-21,,,104,0,,0,6,36,19384
485,2017-03-21,,,178,0,,0,19,7,19385
486,2017-03-23,,,49,0,,0,1,17,19386
487,2017-03-23,,,16,0,,0,4,7,19387
488,2017-03-23,,,493,6,,2,38,55,19388
489,2017-03-24,,,35,0,,0,1,9,19389
490,2017-03-24,,,43,0,,0,0,5,19390
491,2017-03-24,,,98,0,,0,4,7,19391
492,2017-03-24,,,26,0,,0,2,1,19392
493,2017-03-25,,,1143,1,,1,102,410,19393
494,2017-03-25,,,34,0,,0,0,0,19394
495,2017-03-25,,,69,0,,0,1,19,19395
496,2017-03-26,,,172,0,,0,2,26,19396
497,2017-03-27,,,78,0,,0,5,83,19397
498,2017-03-27,,,0,0,,0,0,0,19398
499,2017-03-28,,,1,0,,0,0,0,19399
500,2017-03-28,,,3,0,,0,1,1,19400
501,2017-03-29,,,19,0,,0,4,14,19401
502,2017-03-29,,,6,0,,0,0,2,19402
503,2017-03-30,,,2430,1,,4,265,960,19403
504,2017-03-30,,,153,4,,2,20,29,19404
505,2017-03-30,,,168,5,,2,14,4,19405
506,2017-03-31,,,269,6,,39,7,7,19406
507,2017-03-31,,,315,1,,1,1,81,19407
508,2017-03-31,,,23,0,,0,1,8,19408
509,2017-03-31,,,2,0,,0,0,1,19409
510,2017-03-31,,,1078,0,,4,49,564,19410
511,2017-04-01,,,24,0,,0,1,4,19411
512,2017-04-01,,,341,0,,0,45,47,19412
513,2017-04-01,,,7,0,,0,0,0,19413
514,2017-04-02,,,8,0,,0,2,7,19414
515,2017-04-02,,,77,0,,0,5,83,19415
516,2017-04-02,,,250,0,,1,0,16,19416
517,2017-04-02,,,5,0,,0,0,8,19417
518,2017-04-03,,,164,5,,14,1,4,19418
519,2017-04-04,,,120,0,,0,1,43,19419
520,2017-04-05,,,161,2,,15,1,3,19420
521,2017-04-05,,,124,2,,1,6,3,19421
522,2017-04-05,,,73,0,,1,0,1,19422
523,2017-04-06,,,158,5,,14,18,17,19423
524,2017-04-06,,,217,5,,2,33,18,19424
525,2017-04-06,,,320,2,,6,20,62,19425
526,2017-04-06,,,103,0,,0,3,25,19426
527,2017-04-07,,,7,0,,0,0,1,19427
528,2017-04-07,,,349,6,,39,6,27,19428
529,2017-04-07,,,12,0,,0,1,2,19429
530,2017-04-07,,,29,0,,0,1,12,19430
531,2017-04-08,,,10,0,,0,3,9,19431
532,2017-04-08,,,244,1,,0,20,15,19432
533,2017-04-09,,,61,0,,0,4,2,19433
534,2017-04-09,,,35,0,,0,0,14,19434
535,2017-04-09,,,125,0,,0,17,17,19435
536,2017-04-09,,,24,0,,0,0,54,19436
537,2017-04-09,,,232,5,,14,5,6,19437
538,2017-04-10,,,129,0,,1,0,22,19438
539,2017-04-10,,,9,0,,0,1,1,19439
540,2017-04-10,,,187,0,,0,17,38,19440
541,2017-04-11,,,4,0,,0,0,1,19441
542,2017-04-11,,,297,1,,4,53,136,19442
543,2017-04-12,,,265,2,,15,4,26,19443
544,2017-04-12,,,1068,1,,4,95,335,19444
545,2017-04-12,,,13,0,,0,0,3,19445
546,2017-04-13,,,1,0,,0,0,0,19446
547,2017-04-13,,,193,0,,0,0,14,19447
548,2017-04-14,,,6,0,,0,0,2,19448
549,2017-04-14,,,204,2,,1,25,17,19449
550,2017-04-15,,,96,6,,39,3,5,19450
551,2017-04-15,,,37,0,,0,0,1,19451
552,2017-04-16,,,48,0,,0,1,36,19452
553,2017-04-16,,,157,5,,14,17,17,19453
554,2017-04-16,,,49,0,,0,1,17,19454
555,2017-04-17,,,48,0,,0,14,3,19455
556,2017-04-18,,,194,0,,0,0,26,19456
557,2017-04-18,,,123,0,,1,3,44,19457
558,2017-04-18,,,12,0,,0,3,2,19458
559,2017-04-18,,,29,0,,0,1,6,19459
560,2017-04-18,,,0,0,,0,0,0,19460
561,2017-04-19,,,33,0,,0,0,11,19461
562,2017-04-19,,,716,0,,0,76,244,19462
563,2017-04-19,,,47,0,,0,0,9,19463
564,2017-04-19,,,206,0,,0,30,48,19464
565,2017-04-20,,,187,0,,0,17,38,19465
566,2017-04-20,,,165,0,,0,0,14,19466
567,2017-04-21,,,186,0,,0,9,26,19467
568,2017-04-21,,,19,0,,0,4,14,19468
569,2017-04-21,,,24,0,,0,0,54,19469
570,2017-04-22,,,70,0,,0,18,7,19470
571,2017-04-22,,,265,2,,15,4,26,19471
572,2017-04-22,,,171,1,,0,24,16,19472
573,2017-04-22,,,2357,1,,3,270,948,19473
574,2017-04-22,,,29,0,,0,1,6,19474
575,2017-04-22,,,39,2,,15,1,2,19475
576,2017-04-23,,,24,0,,0,0,30,19476
577,2017-04-24,,,61,0,,0,8,2,19477
578,2017-04-24,,,138,0,,0,18,17,19478
579,2017-04-24,,,151,0,,0,18,25,19479
580,2017-04-25,,,1079,0,,4,49,565,19480
581,2017-04-25,,,246,1,,0,1,1,19481
582,2017-04-29,,,689,1,,3,111,286,19482
583,2017-04-29,,,138,0,,0,18,17,19483
584,2017-04-30,,,197,0,,0,6,20,19484
585,2017-04-30,,,88,0,,0,2,20,19485
586,2017-04-30,,,311,0,,0,19,247,19486
587,2017-04-30,,,226,0,,0,4,45,19487
588,2017-04-30,,,26,0,,0,1,4,19488
589,2017-04-30,,,100,0,,0,2,24,19489
590,2017-04-30,,,78,0,,0,5,83,19490
591,2017-05-01,,,19,0,,0,0,6,19491
592,2017-05-02,,,193,0,,0,0,14,19492
593,2017-05-02,,,49,0,,0,14,3,19493
594,2017-05-02,,,456,0,,0,44,233,19494
595,2017-05-03,,,33,0,,0,0,11,19495
596,2017-05-03,,,532,1,,4,55,159,19496
597,2017-05-03,,,1811,0,,0,58,396,19497
598,2017-05-03,,,1,0,,0,0,0,19498
599,2017-05-03,,,516,0,,0,0,6,19499
600,2017-05-04,,,381,0,,0,44,12,19500
601,2017-05-04,,,211,5,,14,5,6,19501
602,2017-05-05,,,125,0,,1,17,17,19502
603,2017-05-05,,,272,0,,0,16,11,19503
604,2017-05-06,,,111,0,,0,5,16,19504
605,2017-05-06,,,3,0,,0,0,2,19505
606,2017-05-06,,,168,0,,0,21,7,19506
607,2017-05-07,,,52,0,,4,1,18,19507
608,2017-05-07,,,10,0,,0,6,1,19508
609,2017-05-07,,,158,5,,14,18,17,19509
610,2017-05-07,,,242,0,,0,0,15,19510
611,2017-05-08,,,63,0,,0,17,4,19511
612,2017-05-08,,,677,0,,0,82,66,19512
613,2017-05-09,,,171,0,,0,0,5,19513
614,2017-05-10,,,0,0,,0,0,0,19514
615,2017-05-11,,,168,0,,0,21,7,19515
616,2017-05-12,,,135,0,,1,0,3,19516
617,2017-05-12,,,27,0,,0,0,1,19517
618,2017-05-12,,,718,1,,3,111,287,19518
619,2017-05-12,,,177,0,,1,2,26,19519
620,2017-05-13,,,718,1,,3,111,287,19520
621,2017-05-13,,,143,3,,6,18,17,19521
622,2017-05-14,,,972,1,,3,88,331,19522
623,2017-05-14,,,320,0,,0,16,8,19523
624,2017-05-14,,,250,0,,1,0,16,19524
625,2017-05-14,,,113,0,,0,5,17,19525
626,2017-05-15,,,1079,0,,4,49,565,19526
627,2017-05-15,,,24,0,,0,3,5,19527
628,2017-05-16,,,43,0,,1,0,1,19528
629,2017-05-16,,,170,0,,0,8,21,19529
630,2017-05-16,,,166,4,,2,20,19,19530
631,2017-05-16,,,513,0,,0,120,29,19531
632,2017-05-16,,,104,0,,0,4,14,19532
633,2017-05-16,,,16,0,,0,0,10,19533
634,2017-05-17,,,392,0,,0,42,107,19534
635,2017-05-17,,,78,0,,0,5,83,19535
636,2017-05-18,,,461,0,,0,64,267,19536
637,2017-05-18,,,40,0,,0,1,9,19537
638,2017-05-20,,,169,5,,2,14,4,19538
639,2017-05-20,,,29,0,,0,5,5,19539
640,2017-05-21,,,34,0,,0,0,0,19540
641,2017-05-21,,,17,0,,0,0,3,19541
642,2017-05-21,,,3,0,,0,0,1,19542
643,2017-05-22,,,15,0,,0,3,3,19543
644,2017-05-22,,,37,0,,0,0,7,19544
645,2017-05-22,,,170,0,,0,17,26,19545
646,2017-05-22,,,95,0,,0,6,257,19546
647,2017-05-23,,,83,0,,0,3,37,19547
648,2017-05-26,,,34,0,,0,0,11,19548
649,2017-05-26,,,135,0,,0,0,3,19549
650,2017-05-26,,,3082,1,,34,87,1201,19550
651,2017-05-27,,,24,0,,0,0,30,19551
652,2017-05-28,,,195,0,,0,0,14,19552
653,2017-05-28,,,6,0,,0,1,6,19553
654,2017-05-29,,,416,0,,0,0,8,19554
655,2017-05-29,,,26,0,,0,3,7,19555
656,2017-05-30,,,2357,1,,3,270,948,19556
657,2017-05-30,,,204,0,,0,0,15,19557
658,2017-05-31,,,29,0,,0,5,5,19558
659,2017-05-31,,,83,0,,0,3,37,19559
660,2017-06-01,,,258,0,,0,74,23,19560
661,2017-06-04,,,24,0,,0,1,4,19561
662,2017-06-04,,,15,0,,0,7,2,19562
663,2017-06-04,,,35,0,,0,0,14,19563
664,2017-06-04,,,16,0,,0,4,7,19564
665,2017-06-04,,,48,0,,0,15,3,19565
666,2017-06-04,,,1012,0,,0,103,283,19566
667,2017-06-04,,,46,0,,0,1,19,19567
668,2017-06-04,,,3082,1,,34,87,1202,19568
669,2017-06-05,,,265,2,,6,7,5,19569
670,2017-06-05,,,456,1,,1,21,51,19570
671,2017-06-05,,,391,0,,0,59,119,19571
672,2017-06-05,,,101,0,,3,1,26,19572
673,2017-06-05,,,556,0,,0,77,32,19573
674,2017-06-05,,,50,0,,0,15,3,19574
675,2017-06-05,,,28,0,,0,0,1,19575
676,2017-06-06,,,391,0,,0,60,119,19576
677,2017-06-06,,,470,0,,0,0,10,19577
678,2017-06-07,,,918,0,,0,82,64,19578
679,2017-06-07,,,786,0,,0,123,64,19579
680,2017-06-08,,,0,0,,0,0,2,19580
681,2017-06-08,,,2,0,,0,0,2,19581
682,2017-06-08,,,209,5,,14,5,6,19582
683,2017-06-08,,,27,0,,0,1,6,19583
684,2017-06-09,,,44,0,,0,0,15,19584
685,2017-06-09,,,30,0,,0,2,36,19585
686,2017-06-10,,,15,0,,0,7,2,19586
687,2017-06-10,,,446,0,,0,0,125,19587
688,2017-06-12,,,6,0,,0,1,1,19588
689,2017-06-12,,,13,0,,0,0,3,19589
690,2017-06-12,,,165,0,,0,0,14,19590
691,2017-06-12,,,160,0,,0,18,26,19591
692,2017-06-13,,,219,5,,2,33,18,19592
693,2017-06-13,,,80,0,,0,8,7,19593
694,2017-06-14,,,179,2,,1,25,16,19594
695,2017-06-15,,,285,3,,6,5,27,19595
696,2017-06-15,,,184,0,,0,0,22,19596
697,2017-06-15,,,9,0,,0,0,1,19597
698,2017-06-16,,,2357,1,,3,270,948,19598
699,2017-06-16,,,972,1,,3,88,332,19599
700,2017-06-16,,,149,2,,6,3,2,19600
701,2017-06-16,,,66,0,,0,0,27,19601
702,2017-06-18,,,113,0,,0,5,17,19602
703,2017-06-18,,,161,5,,14,18,17,19603
704,2017-06-18,,,135,0,,0,0,3,19604
705,2017-06-19,,,540,0,,0,0,6,19605
706,2017-06-19,,,64,1,,1,7,14,19606
707,2017-06-19,,,51,0,,0,0,15,19607
708,2017-06-19,,,2333,1,,3,265,948,19608
709,2017-06-21,,,473,1,,1,21,48,19609
710,2017-06-22,,,33,0,,0,0,11,19610
711,2017-06-22,,,264,0,,0,10,35,19611
712,2017-06-23,,,225,0,,0,0,31,19612
713,2017-06-24,,,29,0,,0,2,35,19613
714,2017-06-24,,,45,0,,0,2,33,19614
715,2017-06-24,,,11,0,,3,2,2,19615
716,2017-06-24,,,45,0,,0,1,11,19616
717,2017-06-25,,,4,0,,0,1,0,19617
718,2017-06-25,,,43,0,,0,0,5,19618
719,2017-06-25,,,199,6,,39,18,18,19619
720,2017-06-25,,,181,0,,0,0,6,19620
721,2017-06-25,,,171,1,,0,20,16,19621
722,2017-06-25,,,202,4,,2,21,31,19622
723,2017-06-26,,,217,5,,2,33,18,19623
724,2017-06-26,,,169,5,,2,14,4,19624
725,2017-06-26,,,470,0,,0,63,24,19625
726,2017-06-27,,,206,6,,39,2,4,19626
727,2017-06-27,,,135,0,,0,0,3,19627
728,2017-06-27,,,972,1,,3,88,331,19628
729,2017-06-28,,,44,1,,1,1,6,19629
730,2017-06-28,,,100,0,,0,1,37,19630
731,2017-06-28,,,303,5,,14,5,27,19631
732,2017-06-28,,,2,0,,0,0,0,19632
733,2017-06-29,,,16,0,,0,3,3,19633
734,2017-06-29,,,167,0,,0,18,26,19634
735,2017-06-30,,,4,0,,0,0,1,19635
736,2017-07-01,,,0,0,,0,0,0,19636
737,2017-07-03,,,13,0,,0,0,4,19637
738,2017-07-04,,,1,0,,0,0,0,19638
739,2017-07-05,,,381,2,,1,26,39,19639
740,2017-07-05,,,192,0,,0,8,4,19640
741,2017-07-05,,,135,0,,1,0,4,19641
742,2017-07-06,,,33,0,,0,0,11,19642
743,2017-07-06,,,108,0,,0,8,5,19643
744,2017-07-06,,,6,0,,0,1,9,19644
745,2017-07-07,,,657,0,,0,82,30,19645
746,2017-07-08,,,278,5,,39,7,6,19646
747,2017-07-08,,,94,2,,1,6,3,19647
748,2017-07-08,,,39,2,,15,1,2,19648
749,2017-07-09,,,27,0,,0,0,10,19649
750,2017-07-09,,,1057,1,,3,14,383,19650
751,2017-07-09,,,62,0,,0,0,0,19651
752,2017-07-09,,,17,0,,0,3,10,19652
753,2017-07-11,,,135,0,,0,0,3,19653
754,2017-07-11,,,428,0,,0,45,19,19654
755,2017-07-11,,,131,0,,0,19,6,19655
756,2017-07-12,,,7,0,,0,1,1,19656
757,2017-07-12,,,250,0,,1,0,16,19657
758,2017-07-13,,,15,0,,0,3,4,19658
759,2017-07-14,,,16,0,,0,0,10,19659
760,2017-07-14,,,107,0,,0,0,26,19660
761,2017-07-14,,,3,0,,0,0,1,19661
762,2017-07-14,,,35,0,,0,1,9,19662
763,2017-07-15,,,242,0,,0,0,15,19663
764,2017-07-16,,,320,0,,0,16,8,19664
765,2017-07-17,,,718,1,,3,111,287,19665
766,2017-07-17,,,107,0,,0,0,26,19666
767,2017-07-17,,,1226,0,,14,6,361,19667
768,2017-07-18,,,1048,0,,44,2,152,19668
769,2017-07-18,,,4,0,,0,0,1,19669
770,2017-07-18,,,743,0,,0,166,47,19670
771,2017-07-19,,,26,0,,0,3,7,19671
772,2017-07-19,,,250,0,,0,0,15,19672
773,2017-07-19,,,5,0,,0,0,4,19673
774,2017-07-20,,,61,0,,0,8,2,19674
775,2017-07-20,,,93,0,,0,0,0,19675
776,2017-07-20,,,614,0,,0,125,26,19676
777,2017-07-20,,,26,0,,0,3,7,19677
778,2017-07-20,,,1,0,,0,0,0,19678
779,2017-07-20,,,16,0,,2,0,3,19679
780,2017-07-21,,,124,2,,1,6,3,19680
781,2017-07-21,,,5,0,,0,1,0,19681
782,2017-07-23,,,122,0,,4,1,41,19682
783,2017-07-24,,,5,0,,0,0,7,19683
784,2017-07-26,,,23,0,,0,1,8,19684
785,2017-07-26,,,86,0,,0,6,86,19685
786,2017-07-26,,,140,0,,0,3,31,19686
787,2017-07-26,,,162,2,,15,1,4,19687
788,2017-07-26,,,50,0,,0,2,9,19688
789,2017-07-27,,,5,0,,0,0,0,19689
790,2017-07-27,,,193,0,,0,0,14,19690
791,2017-07-27,,,29,0,,0,1,9,19691
792,2017-07-27,,,30,0,,0,1,12,19692
793,2017-07-28,,,138,0,,0,18,17,19693
794,2017-07-28,,,33,0,,0,0,12,19694
795,2017-07-28,,,5,0,,0,0,0,19695
796,2017-07-28,,,59,0,,0,0,30,19696
797,2017-07-31,,,37,0,,0,0,7,19697
798,2017-08-01,,,206,0,,0,30,48,19698
799,2017-08-01,,,36,0,,0,5,6,19699
800,2017-08-02,,,194,2,,1,25,17,19700
801,2017-08-02,,,20,0,,0,0,4,19701
802,2017-08-02,,,352,0,,0,20,242,19702
803,2017-08-03,,,306,0,,0,31,44,19703
804,2017-08-03,,,61,0,,0,8,2,19704
805,2017-08-03,,,195,0,,0,1,67,19705
806,2017-08-05,,,83,0,,0,3,13,19706
807,2017-08-05,,,1145,1,,1,102,410,19707
808,2017-08-06,,,144,0,,0,18,22,19708
809,2017-08-06,,,3126,1,,34,90,1201,19709
810,2017-08-07,,,68,0,,0,0,25,19710
811,2017-08-07,,,35,3,,6,2,4,19711
812,2017-08-07,,,2430,1,,4,265,960,19712
813,2017-08-08,,,122,0,,4,1,41,19713
814,2017-08-08,,,107,0,,0,0,26,19714
815,2017-08-09,,,102,0,,0,3,43,19715
816,2017-08-10,,,505,0,,0,67,41,19716
817,2017-08-11,,,107,0,,0,1,36,19717
818,2017-08-11,,,680,0,,1,69,66,19718
819,2017-08-12,,,34,0,,0,0,14,19719
820,2017-08-12,,,0,0,,0,0,0,19720
821,2017-08-13,,,87,0,,0,0,24,19721
822,2017-08-13,,,15,0,,1,0,9,19722
823,2017-08-13,,,2,0,,0,0,1,19723
824,2017-08-14,,,5,0,,0,0,7,19724
825,2017-08-14,,,352,0,,0,20,242,19725
826,2017-08-14,,,679,0,,0,76,248,19726
827,2017-08-14,,,37,0,,0,0,1,19727
828,2017-08-15,,,7,0,,0,3,1,19728
829,2017-08-15,,,135,0,,0,5,18,19729
830,2017-08-15,,,428,0,,0,45,19,19730
831,2017-08-16,,,13,0,,0,0,3,19731
832,2017-08-18,,,284,5,,14,6,6,19732
833,2017-08-18,,,285,3,,6,5,27,19733
834,2017-08-18,,,18,0,,0,4,7,19734
835,2017-08-19,,,1811,0,,0,58,396,19735
836,2017-08-19,,,24,0,,0,0,6,19736
837,2017-08-19,,,4,0,,0,0,1,19737
838,2017-08-20,,,310,0,,3,1,239,19738
839,2017-08-21,,,34,0,,0,0,0,19739
840,2017-08-22,,,246,1,,0,1,1,19740
841,2017-08-23,,,553,0,,0,92,164,19741
842,2017-08-23,,,24,0,,0,0,54,19742
843,2017-08-23,,,26,0,,0,0,4,19743
844,2017-08-24,,,61,0,,0,8,2,19744
845,2017-08-24,,,156,0,,0,2,34,19745
846,2017-08-24,,,69,0,,0,1,18,19746
847,2017-08-25,,,15,0,,0,7,2,19747
848,2017-08-25,,,50,0,,0,15,9,19748
849,2017-08-25,,,138,0,,0,18,17,19749
850,2017-08-25,,,24,0,,0,0,30,19750
851,2017-08-25,,,692,0,,2,19,290,19751
852,2017-08-26,,,7,0,,0,2,0,19752
853,2017-08-26,,,402,0,,0,3,5,19753
854,2017-08-26,,,96,6,,39,3,5,19754
855,2017-08-27,,,54,0,,0,0,0,19755
856,2017-08-27,,,2392,1,,3,265,948,19756
857,2017-08-27,,,171,0,,0,0,5,19757
858,2017-08-27,,,242,0,,0,0,15,19758
859,2017-08-27,,,49,0,,0,14,3,19759
860,2017-08-28,,,16,0,,1,0,1,19760
861,2017-08-28,,,453,0,,0,13,129,19761
862,2017-08-28,,,2430,1,,4,265,960,19762
863,2017-08-29,,,2363,1,,4,269,949,19763
864,2017-08-30,,,820,0,,0,142,217,19764
865,2017-08-31,,,124,2,,1,6,3,19765
866,2017-08-31,,,1432,0,,0,152,336,19766
867,2017-09-01,,,469,1,,4,58,140,19767
868,2017-09-01,,,53,0,,0,2,13,19768
869,2017-09-01,,,227,5,,14,5,6,19769
870,2017-09-02,,,20,0,,0,0,4,19770
871,2017-09-02,,,108,0,,0,0,12,19771
872,2017-09-02,,,1,0,,0,0,0,19772
873,2017-09-02,,,250,0,,1,0,16,19773
874,2017-09-03,,,159,2,,15,1,2,19774
875,2017-09-03,,,23,0,,0,0,7,19775
876,2017-09-04,,,120,0,,0,1,43,19776
877,2017-09-04,,,29,0,,0,2,83,19777
878,2017-09-04,,,5,0,,0,1,1,19778
879,2017-09-04,,,444,0,,0,39,142,19779
880,2017-09-04,,,50,5,,14,2,4,19780
881,2017-09-06,,,26,0,,0,1,4,19781
882,2017-09-07,,,3038,1,,34,50,883,19782
883,2017-09-08,,,28,0,,0,1,6,19783
884,2017-09-09,,,689,1,,3,111,286,19784
885,2017-09-09,,,416,0,,0,0,8,19785
886,2017-09-09,,,24,0,,0,0,30,19786
887,2017-09-11,,,197,5,,2,23,17,19787
888,2017-09-11,,,12,0,,0,3,2,19788
889,2017-09-11,,,162,2,,15,1,4,19789
890,2017-09-11,,,226,0,,0,33,100,19790
891,2017-09-12,,,2357,1,,3,270,948,19791
892,2017-09-13,,,162,0,,0,20,16,19792
893,2017-09-13,,,176,0,,0,1,10,19793
894,2017-09-14,,,104,0,,0,2,21,19794
895,2017-09-14,,,30,0,,0,1,12,19795
896,2017-09-14,,,37,0,,0,0,7,19796
897,2017-09-14,,,199,6,,39,18,18,19797
898,2017-09-15,,,12,0,,0,1,2,19798
899,2017-09-15,,,59,0,,0,2,17,19799
900,2017-09-15,,,416,0,,0,0,8,19800
901,2017-09-15,,,41,0,,0,8,7,19801
902,2017-09-16,,,224,0,,0,17,48,19802
903,2017-09-17,,,513,0,,0,120,29,19803
904,2017-09-18,,,50,5,,14,2,4,19804
905,2017-09-18,,,80,0,,0,8,7,19805
906,2017-09-18,,,135,0,,0,5,18,19806
907,2017-09-20,,,15,0,,0,3,4,19807
908,2017-09-20,,,104,0,,0,4,22,19808
909,2017-09-20,,,6,0,,0,1,1,19809
910,2017-09-21,,,184,0,,0,0,22,19810
911,2017-09-24,,,196,5,,39,18,17,19811
912,2017-09-24,,,9,0,,0,0,0,19812
913,2017-09-24,,,393,0,,0,42,108,19813
914,2017-09-25,,,26,0,,0,1,4,19814
915,2017-09-25,,,25,0,,0,0,3,19815
916,2017-09-25,,,213,0,,0,30,49,19816
917,2017-09-26,,,17,0,,0,3,10,19817
918,2017-09-26,,,71,0,,0,5,13,19818
919,2017-09-26,,,429,0,,2,8,124,19819
920,2017-09-27,,,15,0,,0,3,3,19820
921,2017-09-27,,,14,0,,0,3,3,19821
922,2017-09-27,,,29,0,,0,0,1,19822
923,2017-09-27,,,40,0,,0,1,9,19823
924,2017-09-29,,,147,3,,6,2,4,19824
925,2017-09-29,,,79,0,,0,2,43,19825
926,2017-09-30,,,196,5,,39,18,17,19826
927,2017-10-01,,,246,1,,0,1,1,19827
928,2017-10-02,,,135,0,,2,0,3,19828
929,2017-10-02,,,748,1,,3,111,286,19829
930,2017-10-05,,,62,2,,1,6,2,19830
931,2017-10-05,,,713,1,,3,116,286,19831
932,2017-10-06,,,0,0,,0,1,3,19832
933,2017-10-07,,,256,2,,6,18,51,19833
934,2017-10-08,,,40,0,,0,2,9,19834
935,2017-10-10,,,165,0,,7,0,46,19835
936,2017-10-10,,,8,0,,0,1,0,19836
937,2017-10-10,,,63,0,,0,5,7,19837
938,2017-10-12,,,139,2,,1,12,14,19838
939,2017-10-12,,,135,0,,0,5,18,19839
940,2017-10-13,,,6,0,,0,0,1,19840
941,2017-10-13,,,318,1,,1,1,66,19841
942,2017-10-13,,,194,0,,0,0,26,19842
943,2017-10-14,,,131,0,,0,19,6,19843
944,2017-10-14,,,21,0,,0,0,39,19844
945,2017-10-16,,,2333,1,,3,265,948,19845
946,2017-10-17,,,2363,1,,4,269,949,19846
947,2017-10-17,,,953,1,,3,103,345,19847
948,2017-10-18,,,144,0,,0,17,22,19848
949,2017-10-19,,,78,0,,0,0,23,19849
950,2017-10-21,,,748,1,,3,111,286,19850
951,2017-10-21,,,35,0,,0,6,8,19851
952,2017-10-22,,,0,0,,0,0,2,19852
953,2017-10-22,,,37,0,,0,1,8,19853
954,2017-10-22,,,16,0,,2,0,3,19854
955,2017-10-22,,,206,6,,39,2,4,19855
956,2017-10-23,,,14,0,,0,1,7,19856
957,2017-10-24,,,178,0,,0,19,7,19857
958,2017-10-25,,,246,0,,0,1,1,19858
959,2017-10-25,,,29,0,,0,2,83,19859
960,2017-10-26,,,743,0,,0,166,47,19860
961,2017-10-27,,,10,0,,0,1,3,19861
962,2017-10-27,,,833,0,,0,154,224,19862
963,2017-10-28,,,250,0,,0,0,15,19863
964,2017-10-28,,,219,5,,2,33,18,19864
965,2017-10-28,,,263,0,,0,0,15,19865
966,2017-10-29,,,2,0,,0,0,0,19866
967,2017-10-29,,,35,0,,0,0,14,19867
968,2017-10-29,,,24,0,,0,0,0,19868
969,2017-10-30,,,33,0,,0,0,5,19869
970,2017-11-01,,,44,0,,0,4,14,19870
971,2017-11-01,,,29,0,,0,1,12,19871
972,2017-11-01,,,194,0,,0,0,26,19872
973,2017-11-01,,,160,0,,0,18,26,19873
974,2017-11-02,,,513,0,,0,120,29,19874
975,2017-11-03,,,184,0,,0,0,22,19875
976,2017-11-03,,,1030,1,,4,95,335,19876
977,2017-11-04,,,35,0,,0,6,7,19877
978,2017-11-05,,,189,2,,15,5,41,19878
979,2017-11-06,,,284,5,,14,6,6,19879
980,2017-11-06,,,330,6,,39,7,6,19880
981,2017-11-07,,,24,0,,0,0,54,19881
982,2017-11-08,,,13,0,,0,2,4,19882
983,2017-11-08,,,229,5,,14,5,6,19883
984,2017-11-08,,,13,0,,0,0,3,19884
985,2017-11-08,,,73,0,,1,0,1,19885
986,2017-11-08,,,8,0,,0,0,2,19886
987,2017-11-08,,,6,0,,0,1,9,19887
988,2017-11-09,,,54,0,,0,0,0,19888
989,2017-11-12,,,83,0,,0,3,37,19889
990,2017-11-14,,,147,3,,6,2,4,19890
991,2017-11-15,,,26,0,,0,1,4,19891
992,2017-11-16,,,5,0,,0,0,1,19892
993,2017-11-16,,,9,0,,4,1,8,19893
